"Treatment","Tree","Bloc","Traitement","PlantingYear","Plot","Pruned","ApogeeBino","Apogee","Date","Cultivar","Row","Shoot","Score","exsudat","Length","croissance","Observation","Year","Subject","Time","ScoreFactor","Growing","Alive","Growth","Exsudat","Exsudate"
"C",10,"I","Apogee floraison avec taille","2011","C.I","Yes","Yes","Bloom",2019-07-05,"cortland",1,25,4,"Non",3.5,"MORT",2019-07-05,"2019",3,-2015,"4","Dead",0,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,1,2,"non",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,2,1,"non",0,"oui",NA,"2018",4,-2016,"1","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,3,2,"non",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,4,2,"non",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,5,2,"non",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,6,1,"non",0,"non",NA,"2018",4,-2016,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,7,2,"non",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,8,3,"non",2,"oui",NA,"2018",4,-2016,"3","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,9,1,"non",0,"oui",NA,"2018",4,-2016,"1","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,10,2,"Oui",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,11,2,"non",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,12,3,"non",2,"non",NA,"2018",4,-2016,"3","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,13,2,"Oui",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,14,2,"non",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,15,2,"non",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,16,2,"Oui",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,17,2,"non",0,"oui",NA,"2018",4,-2016,"2","Yes",1,1,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,18,2,"Oui",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,19,2,"Oui",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,20,2,"Oui",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,21,3,"Oui",3,"oui",NA,"2018",4,-2016,"3","Yes",1,1,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,22,3,"Oui",2,"non",NA,"2018",4,-2016,"3","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,23,1,"non",0,"non",NA,"2018",4,-2016,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,24,2,"non",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2018-06-22,"Cortland",2,25,2,"non",0,"non",NA,"2018",4,-2016,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,1,3,"Non",3,"Non",2019-07-05,"2019",4,-2015,"3","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,2,4,"Oui",4,"MORT",2019-07-05,"2019",4,-2015,"4","Dead",0,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,3,4,"Non",4,"MORT",2019-07-05,"2019",4,-2015,"4","Dead",0,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,4,2,"Oui",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,5,1,"Non",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,6,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,7,1,"Non",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,8,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,9,1,"Non",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,10,1,"Non",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,11,4,"Oui",7,"MORT",2019-07-05,"2019",4,-2015,"4","Dead",0,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,12,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,13,4,"Non",3,"MORT",2019-07-05,"2019",4,-2015,"4","Dead",0,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,14,3,"Non",3,"Non",2019-07-05,"2019",4,-2015,"3","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,15,1,"Oui",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,16,3,"Oui",3,"Non",2019-07-05,"2019",4,-2015,"3","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,17,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,18,1,"Oui",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,19,2,"Oui",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,20,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,21,1,"Non",0,"Non",2019-07-05,"2019",4,-2015,"1","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,22,2,"Oui",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Oui",1
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,23,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,24,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"D",5,"I","Apogee floraison sans taille","2017","D.I","No","Yes","Bloom",2019-07-05,"cortland",2,25,2,"Non",0,"Non",2019-07-05,"2019",4,-2015,"2","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,1,2,"Oui",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,2,1,"non",0,"non",NA,"2018",5,-2016,"1","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,3,1,"non",0,"oui",NA,"2018",5,-2016,"1","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,4,2,"non",0,"non",NA,"2018",5,-2016,"2","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,5,1,"non",0,"oui",NA,"2018",5,-2016,"1","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,6,2,"Oui",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,7,2,"Oui",0,"non",NA,"2018",5,-2016,"2","No",1,0,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,8,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,9,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,10,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,11,1,"non",0,"oui",NA,"2018",5,-2016,"1","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,12,3,"Oui",1.5,"oui",NA,"2018",5,-2016,"3","Yes",1,1,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,13,1,"non",0,"oui",NA,"2018",5,-2016,"1","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,14,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,15,1,"non",0,"oui",NA,"2018",5,-2016,"1","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,16,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,17,2,"Oui",0,"non",NA,"2018",5,-2016,"2","No",1,0,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,18,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,19,2,"non",0,"oui",NA,"2018",5,-2016,"2","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2018-06-22,"Cortland",3,20,2,"non",0,"non",NA,"2018",5,-2016,"2","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,1,4,"Non",3,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,2,3,"Non",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,3,3,"Non",3,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,4,4,"Non",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,5,0,"Non",0,"Oui",2019-07-05,"2019",5,-2015,"0","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,6,4,"Oui",6,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,7,3,"Oui",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,8,3,"Non",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,9,4,"Oui",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,10,0,"Non",0,"Oui",2019-07-05,"2019",5,-2015,"0","Yes",1,1,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,11,4,"Non",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,12,4,"Non",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,13,3,"Non",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,14,4,"Non",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,15,4,"Non",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,16,4,"Non",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,17,4,"Oui",2,"MORT",2019-07-05,"2019",5,-2015,"4","Dead",0,0,"Oui",1
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,18,3,"Non",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,19,3,"Non",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,20,3,"Non",1,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,21,2,"Non",0,"Non",2019-07-05,"2019",5,-2015,"2","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,22,3,"Non",1,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,23,3,"Non",2,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,24,3,"Non",1,"Non",2019-07-05,"2019",5,-2015,"3","No",1,0,"Non",0
"E",10,"I","Apogee symptomes avec taille","2017","E.I","Yes","Yes","Symptom",2019-07-05,"cortland",3,25,2,"Non",0,"Non",2019-07-05,"2019",5,-2015,"2","No",1,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,1,4,"Oui",5,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,2,4,"Oui",4,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,3,4,"non",10,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,4,2,"non",0,"oui",NA,"2018",6,-2016,"2","Yes",1,1,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,5,4,"Oui",16,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,6,3,"non",7,"oui",NA,"2018",6,-2016,"3","Yes",1,1,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,7,4,"Oui",4,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,8,3,"Oui",4,"oui",NA,"2018",6,-2016,"3","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,9,4,"Oui",5,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,10,2,"non",0,"non",NA,"2018",6,-2016,"2","No",1,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,11,4,"non",7,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,12,2,"Oui",0,"non",NA,"2018",6,-2016,"2","No",1,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,13,2,"non",0,"oui",NA,"2018",6,-2016,"2","Yes",1,1,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,14,3,"Oui",3,"oui",NA,"2018",6,-2016,"3","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,15,2,"Oui",0,"non",NA,"2018",6,-2016,"2","No",1,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,16,4,"Oui",4,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,17,4,"non",6,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,18,4,"Oui",5,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,19,2,"Oui",0,"oui",NA,"2018",6,-2016,"2","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,20,4,"Oui",6,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,21,2,"non",0,"oui",NA,"2018",6,-2016,"2","Yes",1,1,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,22,2,"Oui",0,"oui",NA,"2018",6,-2016,"2","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,23,2,"Oui",0,"oui",NA,"2018",6,-2016,"2","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,24,4,"non",8,"mort",NA,"2018",6,-2016,"4","Dead",0,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2018-06-22,"Cortland",1,25,2,"non",0,"non",NA,"2018",6,-2016,"2","No",1,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,1,1,"Oui",0,"Oui",2019-07-05,"2019",6,-2015,"1","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,2,2,"Oui",0,"Oui",2019-07-05,"2019",6,-2015,"2","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,3,4,"Oui",19,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,4,4,"Non",8,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,5,4,"Oui",7,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,6,4,"Oui",7,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,7,4,"Oui",7,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,8,3,"Oui",5,"Non",2019-07-05,"2019",6,-2015,"3","No",1,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,9,1,"Non",0,"Non",2019-07-05,"2019",6,-2015,"1","No",1,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,10,3,"Non",2,"Non",2019-07-05,"2019",6,-2015,"3","No",1,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,11,4,"Oui",3,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,12,3,"Oui",5,"Non",2019-07-05,"2019",6,-2015,"3","No",1,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,13,1,"Oui",0,"Oui",2019-07-05,"2019",6,-2015,"1","Yes",1,1,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,14,4,"Oui",3,"MORT",2019-07-05,"2019",6,-2015,"4","Dead",0,0,"Oui",1
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,15,3,"Non",3,"Non",2019-07-05,"2019",6,-2015,"3","No",1,0,"Non",0
"F",8,"I","Apogee symptomes sans taille","2011","F.I","No","Yes","Symptom",2019-07-05,"cortland",1,16,2,"Oui",0,"Oui",2019-07-05,"2019",6,-2015,"2","Yes",1,1,"Oui",1
